date,region,category,orders,revenue,active_users,churned_users
2025-06-20,North India,Electronics,5,13720.08,7,0
2025-06-21,North India,Electronics,8,26039.31,13,0
2025-06-22,North India,Electronics,14,44845.43,23,0
2025-06-23,North India,Electronics,7,22140.44,10,0
2025-06-24,North India,Electronics,7,23852.03,10,0
2025-06-25,North India,Electronics,6,21564.69,8,0
2025-06-26,North India,Electronics,8,27399.53,13,0
2025-06-27,North India,Electronics,3,10195.72,4,0
2025-06-28,North India,Electronics,19,57672.68,29,0
2025-06-29,North India,Electronics,14,35381.54,26,0
2025-06-30,North India,Electronics,9,27271.45,16,0
2025-07-01,North India,Electronics,8,28708.24,12,0
2025-07-02,North India,Electronics,7,22881.28,11,0
2025-07-03,North India,Electronics,8,18626.71,12,0
2025-07-04,North India,Electronics,14,40930.23,23,1
2025-07-05,North India,Electronics,13,49452.33,21,0
2025-07-06,North India,Electronics,12,36014.11,21,0
2025-07-07,North India,Electronics,6,21052.93,10,0
2025-07-08,North India,Electronics,10,28835.46,18,0
2025-07-09,North India,Electronics,9,25469.96,14,0
2025-07-10,North India,Electronics,8,18835.09,14,0
2025-07-11,North India,Electronics,5,21051.28,7,0
2025-07-12,North India,Electronics,4,9300.87,7,0
2025-07-13,North India,Electronics,14,36189.7,20,0
2025-07-14,North India,Electronics,9,23761.07,14,0
2025-07-15,North India,Electronics,8,28302.21,13,0
2025-07-16,North India,Electronics,7,18951.03,12,0
2025-07-17,North India,Electronics,6,24749.07,10,0
2025-07-18,North India,Electronics,11,39879.64,20,0
2025-07-19,North India,Electronics,18,49420.54,28,1
2025-07-20,North India,Electronics,10,26191.69,18,0
2025-07-21,North India,Electronics,4,13274.02,7,0
2025-07-22,North India,Electronics,9,27150.96,13,0
2025-07-23,North India,Electronics,9,37935.7,15,0
2025-07-24,North India,Electronics,7,21493.59,13,0
2025-07-25,North India,Electronics,9,33623.57,15,0
2025-07-26,North India,Electronics,18,51035.42,29,1
2025-07-27,North India,Electronics,10,27577.79,18,0
2025-07-28,North India,Electronics,5,15421.02,7,0
2025-07-29,North India,Electronics,12,39388.1,18,0
2025-07-30,North India,Electronics,6,19727.15,10,0
2025-07-31,North India,Electronics,8,30421.4,12,0
2025-08-01,North India,Electronics,4,17567.89,7,0
2025-08-02,North India,Electronics,8,21197.77,11,0
2025-08-03,North India,Electronics,10,38911.42,16,0
2025-08-04,North India,Electronics,10,31694.57,14,0
2025-08-05,North India,Electronics,6,20773.81,11,0
2025-08-06,North India,Electronics,7,30663.46,12,0
2025-08-07,North India,Electronics,6,19083.32,10,0
2025-08-08,North India,Electronics,10,32457.77,14,0
2025-08-09,North India,Electronics,11,40333.53,16,0
2025-08-10,North India,Electronics,6,21786.19,9,0
2025-08-11,North India,Electronics,6,16024.71,10,0
2025-08-12,North India,Electronics,6,19030.37,8,0
2025-08-13,North India,Electronics,7,19873.3,11,0
2025-08-14,North India,Electronics,12,35039.61,18,0
2025-08-15,North India,Electronics,7,29034.52,11,0
2025-08-16,North India,Electronics,10,33654.25,14,0
2025-08-17,North India,Electronics,10,34662.66,16,0
2025-08-18,North India,Electronics,9,27187.88,12,0
2025-08-19,North India,Electronics,6,21707.91,10,0
2025-08-20,North India,Electronics,7,22759.47,13,0
2025-08-21,North India,Electronics,12,30747.75,18,1
2025-08-22,North India,Electronics,4,11564.09,6,0
2025-08-23,North India,Electronics,9,30475.79,16,0
2025-08-24,North India,Electronics,15,41464.73,24,0
2025-08-25,North India,Electronics,6,19705.78,11,0
2025-08-26,North India,Electronics,6,16807.39,11,0
2025-08-27,North India,Electronics,6,13388.79,9,0
2025-08-28,North India,Electronics,8,26473.8,13,0
2025-08-29,North India,Electronics,10,28744.17,16,0
2025-08-30,North India,Electronics,15,41045.47,27,1
2025-08-31,North India,Electronics,20,50903.99,28,0
2025-09-01,North India,Electronics,4,10214.64,6,0
2025-09-02,North India,Electronics,6,20832.4,11,0
2025-09-03,North India,Electronics,4,13695.9,6,0
2025-09-04,North India,Electronics,6,23793.9,10,0
2025-09-05,North India,Electronics,6,20430.7,11,0
2025-09-06,North India,Electronics,11,38891.84,19,0
2025-09-07,North India,Electronics,12,49100.7,22,0
2025-09-08,North India,Electronics,7,19872.23,11,0
2025-09-09,North India,Electronics,7,25301.89,11,0
2025-09-10,North India,Electronics,7,21548.22,12,0
2025-09-11,North India,Electronics,1,2404.18,1,0
2025-09-12,North India,Electronics,5,16608.94,7,0
2025-09-13,North India,Electronics,12,45193.04,17,1
2025-09-14,North India,Electronics,13,35326.38,22,0
2025-09-15,North India,Electronics,9,32520.01,15,0
2025-09-16,North India,Electronics,13,36603.1,19,0
2025-09-17,North India,Electronics,5,15328.51,8,0
2025-09-18,North India,Electronics,7,29706.53,12,0
2025-09-19,North India,Electronics,7,20498.14,10,0
2025-09-20,North India,Electronics,9,30238.68,12,0
2025-09-21,North India,Electronics,10,33542.25,16,0
2025-09-22,North India,Electronics,7,27508.88,10,0
2025-09-23,North India,Electronics,9,23843.03,16,0
2025-09-24,North India,Electronics,10,33341.07,16,0
2025-09-25,North India,Electronics,8,31854.83,13,0
2025-09-26,North India,Electronics,7,24735.79,12,0
2025-09-27,North India,Electronics,11,30797.93,18,0
2025-09-28,North India,Electronics,19,51257.2,27,1
2025-09-29,North India,Electronics,9,24831.39,13,0
2025-09-30,North India,Electronics,14,42772.03,22,0
2025-10-01,North India,Electronics,12,30342.09,22,0
2025-10-02,North India,Electronics,17,61461.3,28,0
2025-10-03,North India,Electronics,16,50586.29,28,1
2025-10-04,North India,Electronics,25,80249.22,41,0
2025-10-05,North India,Electronics,14,35028.36,19,0
2025-10-06,North India,Electronics,10,24989.1,18,0
2025-10-07,North India,Electronics,17,52418.99,24,1
2025-10-08,North India,Electronics,4,17039.11,6,0
2025-10-09,North India,Electronics,6,26895.26,9,0
2025-10-10,North India,Electronics,13,29775.65,20,0
2025-10-11,North India,Electronics,18,60884.25,28,0
2025-10-12,North India,Electronics,28,94362.74,46,1
2025-10-13,North India,Electronics,8,24749.66,14,0
2025-10-14,North India,Electronics,12,32806.43,18,0
2025-10-15,North India,Electronics,11,34924.71,18,0
2025-10-16,North India,Electronics,12,31987.42,22,0
2025-10-17,North India,Electronics,12,36597.6,21,1
2025-10-18,North India,Electronics,18,63489.95,32,1
2025-10-19,North India,Electronics,19,48951.12,35,1
2025-10-20,North India,Electronics,13,38466.67,18,0
2025-10-21,North India,Electronics,6,19753.22,8,0
2025-10-22,North India,Electronics,10,40868.61,18,0
2025-10-23,North India,Electronics,12,43503.79,17,0
2025-10-24,North India,Electronics,9,31438.92,15,0
2025-10-25,North India,Electronics,14,32221.45,26,0
2025-10-26,North India,Electronics,17,51435.17,30,1
2025-10-27,North India,Electronics,8,20503.64,14,0
2025-10-28,North India,Electronics,14,44829.25,22,0
2025-10-29,North India,Electronics,17,55422.7,27,0
2025-10-30,North India,Electronics,12,38309.25,17,0
2025-10-31,North India,Electronics,18,52823.32,27,1
2025-11-01,North India,Electronics,17,50662.76,28,1
2025-11-02,North India,Electronics,15,38481.57,23,1
2025-11-03,North India,Electronics,11,26010.5,18,0
2025-11-04,North India,Electronics,12,41314.8,19,0
2025-11-05,North India,Electronics,7,16152.34,11,0
2025-11-06,North India,Electronics,15,49500.6,23,0
2025-11-07,North India,Electronics,6,22063.41,10,0
2025-11-08,North India,Electronics,23,90210.33,33,1
2025-11-09,North India,Electronics,16,52885.68,29,1
2025-11-10,North India,Electronics,16,49060.49,24,1
2025-11-11,North India,Electronics,12,36094.88,21,0
2025-11-12,North India,Electronics,12,50905.76,18,0
2025-11-13,North India,Electronics,12,35885.3,21,1
2025-11-14,North India,Electronics,11,26459.62,15,0
2025-11-15,North India,Electronics,17,56557.74,27,1
2025-11-16,North India,Electronics,18,47518.38,32,1
2025-11-17,North India,Electronics,14,41698.43,25,1
2025-11-18,North India,Electronics,12,36779.14,21,0
2025-11-19,North India,Electronics,14,42021.51,22,0
2025-11-20,North India,Electronics,14,41638.53,24,0
2025-11-21,North India,Electronics,17,61049.93,32,0
2025-11-22,North India,Electronics,14,45083.35,25,0
2025-11-23,North India,Electronics,20,58578.02,30,0
2025-11-24,North India,Electronics,11,27818.25,19,1
2025-11-25,North India,Electronics,13,46394.41,22,0
2025-11-26,North India,Electronics,11,39460.14,19,0
2025-11-27,North India,Electronics,4,11065.72,6,0
2025-11-28,North India,Electronics,13,40041.96,19,0
2025-11-29,North India,Electronics,19,71397.26,32,0
2025-11-30,North India,Electronics,28,101387.56,48,1
2025-12-01,North India,Electronics,13,40169.22,21,0
2025-12-02,North India,Electronics,7,29989.09,12,0
2025-12-03,North India,Electronics,9,31433.03,12,0
2025-12-04,North India,Electronics,5,18459.71,9,0
2025-12-05,North India,Electronics,6,20027.38,8,0
2025-12-06,North India,Electronics,12,40966.37,16,0
2025-12-07,North India,Electronics,17,52784.19,29,0
2025-12-08,North India,Electronics,8,22722.79,13,0
2025-12-09,North India,Electronics,8,20145.7,13,0
2025-12-10,North India,Electronics,7,17909.22,10,0
2025-12-11,North India,Electronics,3,10371.11,5,0
2025-12-12,North India,Electronics,5,16839.58,8,0
2025-12-13,North India,Electronics,3,8117.0,5,0
2025-12-14,North India,Electronics,9,32401.02,13,0
2025-12-15,North India,Electronics,10,29139.83,18,1
2025-12-16,North India,Electronics,5,14757.53,8,0
2025-12-17,North India,Electronics,9,28635.67,12,0
2025-12-18,North India,Electronics,6,22583.48,8,0
2025-12-19,North India,Electronics,3,8195.47,5,0
2025-12-20,North India,Electronics,13,60779.69,22,0
2025-12-21,North India,Electronics,12,36144.22,17,0
2025-12-22,North India,Electronics,9,24385.57,13,0
2025-12-23,North India,Electronics,6,16404.16,9,0
2025-12-24,North India,Electronics,1,2926.96,1,0
2025-12-25,North India,Electronics,8,28448.48,14,0
2025-12-26,North India,Electronics,7,19249.26,12,0
2025-12-27,North India,Electronics,13,35643.61,24,0
2025-12-28,North India,Electronics,21,63038.85,36,1
2025-12-29,North India,Electronics,5,16191.25,8,0
2025-12-30,North India,Electronics,15,41216.92,23,0
2025-12-31,North India,Electronics,11,32191.34,19,0
2024-01-01,North India,Fashion,8,13712.76,14,0
2024-01-02,North India,Fashion,7,7727.11,10,0
2024-01-03,North India,Fashion,5,6413.3,8,0
2024-01-04,North India,Fashion,2,2705.75,2,0
2024-01-05,North India,Fashion,6,8847.1,9,0
2024-01-06,North India,Fashion,11,14983.55,18,0
2024-01-07,North India,Fashion,9,11484.52,16,0
2024-01-08,North India,Fashion,6,6488.41,8,0
2024-01-09,North India,Fashion,7,12630.93,10,0
2024-01-10,North India,Fashion,3,3620.47,4,0
2024-01-11,North India,Fashion,6,9041.45,11,0
2024-01-12,North India,Fashion,4,5010.72,6,0
2024-01-13,North India,Fashion,11,11822.09,17,0
2024-01-14,North India,Fashion,7,6418.11,12,0
2024-01-15,North India,Fashion,1,1340.81,1,0
2024-01-16,North India,Fashion,6,7271.95,9,0
2024-01-17,North India,Fashion,3,3939.76,4,0
2024-01-18,North India,Fashion,2,2757.89,3,0
2024-01-19,North India,Fashion,2,2731.84,3,0
2024-01-20,North India,Fashion,8,8231.95,13,0
2024-01-21,North India,Fashion,10,10682.07,16,0
2024-01-22,North India,Fashion,5,7003.77,8,0
2024-01-23,North India,Fashion,6,9125.49,10,0
2024-01-24,North India,Fashion,4,6164.15,6,0
2024-01-25,North India,Fashion,2,3780.97,3,0
2024-01-26,North India,Fashion,3,4736.09,4,0
2024-01-27,North India,Fashion,7,11716.14,9,0
2024-01-28,North India,Fashion,9,10081.39,14,0
2024-01-29,North India,Fashion,8,10968.81,12,0
2024-01-30,North India,Fashion,15,21833.4,24,1
2024-01-31,North India,Fashion,4,6951.64,7,0
2024-02-01,North India,Fashion,3,3331.66,5,0
2024-02-02,North India,Fashion,6,6177.99,9,0
2024-02-03,North India,Fashion,6,11706.09,10,0
2024-02-04,North India,Fashion,10,10172.49,16,0
2024-02-05,North India,Fashion,5,7999.96,7,0
2024-02-06,North India,Fashion,4,3268.16,7,0
2024-02-07,North India,Fashion,3,4348.13,4,0
2024-02-08,North India,Fashion,5,6141.36,8,0
2024-02-09,North India,Fashion,4,6594.78,6,0
2024-02-10,North India,Fashion,10,18573.07,15,0
2024-02-11,North India,Fashion,3,2559.88,4,0
2024-02-12,North India,Fashion,4,6803.67,6,0
2024-02-13,North India,Fashion,4,6224.64,7,0
2024-02-14,North India,Fashion,6,9363.38,9,0
2024-02-15,North India,Fashion,6,9802.31,11,0
2024-02-16,North India,Fashion,5,8076.44,8,0
2024-02-17,North India,Fashion,6,12238.71,11,0
2024-02-18,North India,Fashion,10,17413.13,17,0
2024-02-19,North India,Fashion,4,5908.1,7,0
2024-02-20,North India,Fashion,7,11906.01,10,0
2024-02-21,North India,Fashion,2,2717.45,3,0
2024-02-22,North India,Fashion,7,10447.54,11,0
2024-02-23,North India,Fashion,7,13533.79,11,0
2024-02-24,North India,Fashion,10,14376.09,14,0
2024-02-25,North India,Fashion,7,7821.97,10,0
2024-02-26,North India,Fashion,8,8219.38,13,0
2024-02-27,North India,Fashion,4,5085.26,6,0
2024-02-28,North India,Fashion,5,5224.28,8,0
2024-02-29,North India,Fashion,6,11456.53,8,0
2024-03-01,North India,Fashion,2,2658.64,3,0
2024-03-02,North India,Fashion,5,6900.18,8,0
2024-03-03,North India,Fashion,12,16500.93,17,0
2024-03-04,North India,Fashion,10,15504.05,15,0
2024-03-05,North India,Fashion,3,5075.6,5,0
2024-03-06,North India,Fashion,3,2715.35,5,0
2024-03-07,North India,Fashion,3,2358.26,4,0
2024-03-08,North India,Fashion,5,6372.96,7,0
2024-03-09,North India,Fashion,8,11031.34,12,0
2024-03-10,North India,Fashion,8,10663.58,13,0
2024-03-11,North India,Fashion,4,2306.63,5,0
2024-03-12,North India,Fashion,3,2539.67,5,0
2024-03-13,North India,Fashion,5,7452.87,7,0
2024-03-14,North India,Fashion,6,9624.8,11,0
2024-03-15,North India,Fashion,4,5009.93,7,0
2024-03-16,North India,Fashion,6,11676.62,10,0
2024-03-17,North India,Fashion,5,8804.23,7,0
2024-03-18,North India,Fashion,5,6473.7,8,0
2024-03-19,North India,Fashion,4,8200.65,7,0
2024-03-20,North India,Fashion,4,4957.88,6,0
2024-03-21,North India,Fashion,4,7639.46,7,0
2024-03-22,North India,Fashion,8,8802.62,13,0
2024-03-23,North India,Fashion,8,12894.75,13,0
2024-03-24,North India,Fashion,6,7270.24,10,0
2024-03-25,North India,Fashion,7,9690.31,12,0
2024-03-26,North India,Fashion,1,1278.3,1,0
2024-03-27,North India,Fashion,6,7539.31,10,0
2024-03-28,North India,Fashion,4,7576.78,5,0
2024-03-29,North India,Fashion,7,8623.71,12,0
2024-03-30,North India,Fashion,7,9075.0,11,0
2024-03-31,North India,Fashion,22,27322.39,41,2
2024-04-01,North India,Fashion,6,10909.99,9,0
2024-04-02,North India,Fashion,2,2761.41,3,0
2024-04-03,North India,Fashion,4,6851.15,7,0
2024-04-04,North India,Fashion,7,9828.42,10,0
2024-04-05,North India,Fashion,6,8138.06,9,0
2024-04-06,North India,Fashion,9,10502.08,13,0
2024-04-07,North India,Fashion,11,19026.34,16,0
2024-04-08,North India,Fashion,5,8347.43,7,0
2024-04-09,North India,Fashion,5,5581.33,9,0
2024-04-10,North India,Fashion,10,15103.88,17,0
2024-04-11,North India,Fashion,7,10505.8,12,0
2024-04-12,North India,Fashion,7,10315.37,11,0
2024-04-13,North India,Fashion,7,6988.74,12,0
2024-04-14,North India,Fashion,10,16796.93,14,0
2024-04-15,North India,Fashion,2,2362.47,3,0
2024-04-16,North India,Fashion,3,3950.46,5,0
2024-04-17,North India,Fashion,6,12416.04,10,0
2024-04-18,North India,Fashion,3,4924.79,4,0
2024-04-19,North India,Fashion,8,18175.81,14,0
2024-04-20,North India,Fashion,4,6501.49,6,0
2024-04-21,North India,Fashion,7,13348.95,10,0
2024-04-22,North India,Fashion,4,4338.38,6,0
2024-04-23,North India,Fashion,4,4219.3,6,0
2024-04-24,North India,Fashion,2,2048.98,3,0
2024-04-25,North India,Fashion,8,11429.13,13,0
2024-04-26,North India,Fashion,6,7743.4,8,0
2024-04-27,North India,Fashion,10,10168.01,16,0
2024-04-28,North India,Fashion,13,14113.23,22,0
2024-04-29,North India,Fashion,11,13434.3,20,0
2024-04-30,North India,Fashion,7,10520.72,12,0
2024-05-01,North India,Fashion,7,7967.66,12,0
2024-05-02,North India,Fashion,3,3904.38,4,0
2024-05-03,North India,Fashion,9,8611.14,12,0
2024-05-04,North India,Fashion,5,3088.6,8,0
2024-05-05,North India,Fashion,6,7435.39,10,0
2024-05-06,North India,Fashion,11,28632.86,19,0
2024-05-07,North India,Fashion,2,2074.02,3,0
2024-05-08,North India,Fashion,5,6570.33,7,0
2024-05-09,North India,Fashion,6,8122.14,10,0
2024-05-10,North India,Fashion,13,24193.55,20,0
2024-05-11,North India,Fashion,6,7444.34,9,0
2024-05-12,North India,Fashion,11,14703.42,17,0
2024-05-13,North India,Fashion,3,4033.11,5,0
2024-05-14,North India,Fashion,7,7636.94,11,0
2024-05-15,North India,Fashion,5,7808.02,8,0
2024-05-16,North India,Fashion,3,2852.74,4,0
2024-05-17,North India,Fashion,6,12454.65,10,0
2024-05-18,North India,Fashion,7,6641.83,11,0
2024-05-19,North India,Fashion,4,7451.46,5,0
2024-05-20,North India,Fashion,6,8852.3,9,0
2024-05-21,North India,Fashion,2,2139.37,3,0
2024-05-22,North India,Fashion,8,11022.39,15,0
2024-05-23,North India,Fashion,3,4690.27,4,0
2024-05-24,North India,Fashion,4,3851.33,6,0
2024-05-25,North India,Fashion,4,5749.95,6,0
2024-05-26,North India,Fashion,8,9768.51,12,0
2024-05-27,North India,Fashion,5,7935.99,7,0
2024-05-28,North India,Fashion,8,10487.36,13,0
2024-05-29,North India,Fashion,9,12373.37,14,0
2024-05-30,North India,Fashion,9,9748.19,12,0
2024-05-31,North India,Fashion,6,6188.46,9,0
2024-06-01,North India,Fashion,8,14595.29,11,0
2024-06-02,North India,Fashion,6,9975.47,8,0
2024-06-03,North India,Fashion,5,7224.31,7,0
2024-06-04,North India,Fashion,6,8901.42,11,0
2024-06-05,North India,Fashion,6,8926.79,9,0
2024-06-06,North India,Fashion,9,10631.77,13,0
2024-06-07,North India,Fashion,8,11143.94,11,0
2024-06-08,North India,Fashion,13,23175.6,22,1
2024-06-09,North India,Fashion,11,15450.74,20,0
2024-06-10,North India,Fashion,7,12301.13,11,0
2024-06-11,North India,Fashion,4,5995.69,6,0
2024-06-12,North India,Fashion,4,5738.85,6,0
2024-06-13,North India,Fashion,3,3026.23,4,0
2024-06-14,North India,Fashion,5,9886.78,9,0
2024-06-15,North India,Fashion,9,10266.65,12,0
2024-06-16,North India,Fashion,3,3567.71,4,0
2024-06-17,North India,Fashion,4,5955.71,6,0
